x,y,theta
-2.366251385459229306e-01,-1.405212625077193689e+00,-1.867400766528107825e+00
-2.337943686440396573e-01,-1.405606153290855254e+00,-2.128996817800355768e+00
-2.315749176877988369e-01,-1.406887069814928948e+00,-2.343975030815243166e+00
-2.297909729016776592e-01,-1.408590005541218826e+00,-2.521226696067645268e+00
-2.285919767528600266e-01,-1.410388016470163208e+00,-2.709472201097845812e+00
-2.267360356820520007e-01,-1.412824314370709544e+00,-2.947615137667833007e+00
-2.248530212176654830e-01,-1.415881262865973156e+00,3.083818769673554616e+00
-2.238582015840064054e-01,-1.418775303491733641e+00,2.846710831176117118e+00
-2.231993654931156701e-01,-1.421282496011717633e+00,2.598746966385156565e+00
-2.221945598233385499e-01,-1.424434460938724945e+00,2.380425912715655734e+00
-2.248764412455010742e-01,-1.425598621267323507e+00,2.477895029927358106e+00
-2.269605074999692662e-01,-1.424839538418113394e+00,2.666856862053274213e+00
-2.285681114626157695e-01,-1.423281749661113427e+00,2.843059952792287959e+00
-2.307021725460725037e-01,-1.421563065354246591e+00,3.023876584900383691e+00
-2.332896001662761731e-01,-1.420297885378821956e+00,-3.078870622480876840e+00
-2.352216409666216534e-01,-1.419527253017905721e+00,-2.894163644335570051e+00
-2.790964039836170696e-01,-1.431682652981866699e+00,-2.849448417766003772e+00
-3.772737808688125805e-01,-1.464270922969342026e+00,-2.783245890338665429e+00
-4.719243728391774306e-01,-1.507354561895770662e+00,-2.687713749421118514e+00
-5.644901984715834375e-01,-1.553584336073011052e+00,-2.689757782099497341e+00
-6.553133916140924109e-01,-1.605426809734768812e+00,-2.580891091818467764e+00
-7.397811620421091972e-01,-1.666990090991364859e+00,-2.468764347441520179e+00
-8.172508719304980573e-01,-1.733884230797847481e+00,-2.420810567432874816e+00
-8.951352397531764371e-01,-1.802265914869791930e+00,-2.419940201570824456e+00
-9.748256380897368789e-01,-1.872030673108594057e+00,-2.419819809601498228e+00
-1.052526929239505638e+00,-1.940616929003935898e+00,-2.417299609104746505e+00
-1.132588939319415733e+00,-2.011805833679245037e+00,-2.416325590172610394e+00
-1.192064209586247259e+00,-2.066324441906659981e+00,-2.561063747141380631e+00
-1.190575929016409296e+00,-2.068413753906507946e+00,-2.753922847301379484e+00
-1.189060412864434868e+00,-2.070400951397084910e+00,-2.929826123218618683e+00
-1.187621179793646231e+00,-2.072853429454289742e+00,-3.127890119568438543e+00
-1.186647353530120963e+00,-2.075203342903167769e+00,2.973685404589022863e+00
-1.186403046391960592e+00,-2.077771897900614118e+00,2.780551758829433950e+00
-1.186520106018592813e+00,-2.081033264993376708e+00,2.576010672338621799e+00
-1.186671084859429293e+00,-2.084133306624018633e+00,2.360665372506074888e+00
-1.187136292169277629e+00,-2.086470539742842245e+00,2.180826182257472379e+00
-1.188326757183807647e+00,-2.089196350308584638e+00,1.993485556906477996e+00
-1.189956116459767843e+00,-2.090997666984138803e+00,1.808520794500601214e+00
-1.191811245236966466e+00,-2.092700774340774839e+00,1.616355952354731951e+00
-1.193939208966350973e+00,-2.093869776476902089e+00,1.422814218417149945e+00
-1.197015151134889210e+00,-2.095069564641617976e+00,1.245580669933811002e+00
-1.199556159282176626e+00,-2.096456035923077277e+00,1.074727388069479428e+00
-1.201999502939602893e+00,-2.097131641312418804e+00,9.451684991892890242e-01
-1.203265200046001127e+00,-2.097272729875493180e+00,7.672094021232941374e-01
-1.204740075157726409e+00,-2.096988534179633046e+00,5.902752986911149469e-01
-1.206417245999061416e+00,-2.096433113264350112e+00,4.312749229462379263e-01
-1.207841219489946383e+00,-2.095921668835257101e+00,2.462939416599873033e-01
