x,y,theta
-9.786969632811548525e-01,-3.262054395919145477e+00,9.720454990004527840e-01
-9.808982282150663368e-01,-3.261813660963042594e+00,7.590140315624694933e-01
-9.830647925272629761e-01,-3.261279398798354823e+00,5.384638389790123991e-01
-9.852697805395729258e-01,-3.259863724262740181e+00,2.968295284453511540e-01
-9.866980934633960976e-01,-3.257852354840377718e+00,7.856958917323489389e-02
-9.875708270139040845e-01,-3.255985892380631075e+00,-1.621783850763017509e-01
-9.883261046800190242e-01,-3.254119723439153233e+00,-3.743752818064708943e-01
-9.887661137330510108e-01,-3.251610874939022011e+00,-6.035212548839745672e-01
-9.427086485937127280e-01,-3.292479822296472403e+00,-7.591176479813116496e-01
-8.658196558817007338e-01,-3.365122362203424089e+00,-7.607049243309123021e-01
-7.877597842611298029e-01,-3.439859498526094406e+00,-7.644558181809085751e-01
-7.589735208958513502e-01,-3.468245569541890561e+00,-5.937574643092180526e-01
-7.575136256615181418e-01,-3.470829166395288379e+00,-4.130431246041986748e-01
-7.568947712719182874e-01,-3.474581034213977127e+00,-2.401487111498196159e-01
-7.558793720871546107e-01,-3.478370211870565498e+00,-8.139325450970477660e-02
-7.550569110591179856e-01,-3.482154309680951965e+00,7.631093382193962493e-02
-7.538576760304745994e-01,-3.485666139386416784e+00,2.348925758809322639e-01
-7.527758959290971053e-01,-3.488316095833710495e+00,4.082521281249331113e-01
-7.513790291288936496e-01,-3.490635361482721244e+00,5.802778046902051790e-01
-6.754970795721615406e-01,-3.430180776733193770e+00,7.132574383559469045e-01
-5.986466122106726129e-01,-3.365151313388925480e+00,7.221454668593045856e-01
-5.388266814032318663e-01,-3.311340770051040217e+00,5.749895521791997810e-01
-5.406625998893044294e-01,-3.310956386536955787e+00,3.898145186541921436e-01
-5.424148492071716454e-01,-3.309768690956379267e+00,2.047310565126593263e-01
-5.438256048015466249e-01,-3.308522896194385776e+00,2.926154676164068394e-02
-5.452052827921892719e-01,-3.307264499266170166e+00,-1.509751333045782351e-01
-5.473768260510191164e-01,-3.310865169746902481e+00,-3.708543164620574650e-01
-5.494215396583218558e-01,-3.314359335084477554e+00,-5.799489808905055055e-01
-5.480971289118204970e-01,-3.308437558430349590e+00,-7.077426074632074959e-01
-5.483124978676698902e-01,-3.306829691457254139e+00,-8.860532779844558782e-01
-5.480992920102160104e-01,-3.305889232189945126e+00,-1.058952921491903343e+00
-5.476903805983129869e-01,-3.304691667235937658e+00,-1.241400739891984850e+00
-5.471878814067964170e-01,-3.303900935060815502e+00,-1.442582585573943144e+00
-5.464547123484629898e-01,-3.303440157073840755e+00,-1.616075474558662961e+00
-5.451016047199528369e-01,-3.303027431170510120e+00,-1.797883257948500457e+00
-5.432180307873170078e-01,-3.303145890941808549e+00,-1.999209859879806928e+00
-5.411412793214106509e-01,-3.303977091771912900e+00,-2.177041642987535663e+00
-5.399374226284612277e-01,-3.306144727640188741e+00,-2.356609544217475261e+00
-5.383697176929533867e-01,-3.307661705784857187e+00,-2.529843633429318839e+00
-5.368133203373627316e-01,-3.309732714858442115e+00,-2.744905703712133160e+00
-5.351889711845968511e-01,-3.312194669704378036e+00,-2.946453720992231240e+00
-5.341534374935396068e-01,-3.314379145523775438e+00,-3.123472406101145626e+00
-5.331248536739199295e-01,-3.316522435494806409e+00,2.982552281487312662e+00
-5.328696195152861081e-01,-3.319228475179790028e+00,2.772815046755721990e+00
-5.325899570489487367e-01,-3.321802511520123069e+00,2.589913798689615909e+00
-5.325815712305270733e-01,-3.324589671412264469e+00,2.395845887777821925e+00
-5.326644696665442380e-01,-3.326988067794624193e+00,2.213662346789076807e+00
-5.335338030517545738e-01,-3.329570820953667187e+00,2.033740956122179089e+00
-5.755700141134511005e-01,-3.239906786108784686e+00,2.028548705645849104e+00
-6.215825550970728308e-01,-3.146778018623446194e+00,2.042663958744489250e+00
-6.497610351764617764e-01,-3.081034866387392324e+00,2.045713118851259615e+00
-6.515948065973696801e-01,-3.080899685351761619e+00,1.862416817934566815e+00
-6.533765613447103382e-01,-3.081024684932613056e+00,1.694021232301403446e+00
-6.562507487102445802e-01,-3.080769137664203239e+00,1.500985009126255543e+00
-6.588254728312887831e-01,-3.080274734291630789e+00,1.318262875729629302e+00
-6.612609149185330049e-01,-3.079389554842698384e+00,1.143274899488195384e+00
-6.637645275072139306e-01,-3.077940063012259309e+00,9.753216172711447474e-01
-5.995868698777956363e-01,-2.989889506469996849e+00,9.466524976942065628e-01
-5.358316590192420126e-01,-2.901757478213678798e+00,9.598870855608332420e-01
-4.755713882871313580e-01,-2.816819433124973404e+00,9.623664362810981920e-01
-4.361887262876618654e-01,-2.759882990136583114e+00,9.666828175240484988e-01
-3.745850181206664686e-01,-2.670208006245422538e+00,9.620066674075467006e-01
-3.580001924656891488e-01,-2.639588099954444544e+00,8.713410559136705036e-01
-3.593696544678609550e-01,-2.637513998739119181e+00,6.667324648994704672e-01
-3.608129360173895073e-01,-2.636065094417051391e+00,4.797750584163287813e-01
-3.621175749229730845e-01,-2.634356951526070745e+00,2.889807512846800375e-01
-3.631450521157045253e-01,-2.632651098805427026e+00,1.029097307552501450e-01
-3.643967682730684388e-01,-2.630663536502035438e+00,-7.908833264540116037e-02
-3.650555701036532485e-01,-2.628685041270037104e+00,-2.657164863501743080e-01
-3.656970697408691295e-01,-2.626964270628958431e+00,-4.562562089095250073e-01
-3.658638906396982082e-01,-2.625040864943428698e+00,-6.454994811872774019e-01
-3.648869682201101305e-01,-2.624486958923979874e+00,-8.525815760304158442e-01
-3.064344993452227106e-01,-2.701141733554611957e+00,-8.478587355140284609e-01
-2.308442979038207166e-01,-2.776850273611527253e+00,-8.509491463717088200e-01
-1.677020708424123707e-01,-2.850292607314883320e+00,-8.493244133835261556e-01
-1.041072118321497986e-01,-2.923843870618517471e+00,-8.610620790959880866e-01
-7.260119830972396049e-02,-2.957946866996369550e+00,-9.111433177077153944e-01
-6.921396478528692164e-02,-2.963328009833465337e+00,-1.104724729498142599e+00
-6.571867939916350987e-02,-2.966952263686035263e+00,-1.317741592256340022e+00
-6.175749107880651456e-02,-2.969091556084132222e+00,-1.528920778135531400e+00
-5.781505204980309787e-02,-2.971036540801269776e+00,-1.709300067392528932e+00
-5.355463598350784088e-02,-2.973255578240565189e+00,-1.895274515503233115e+00
-4.984212979338411426e-02,-2.975944293388425255e+00,-2.080148683427938572e+00
-4.532040464252647810e-02,-2.979604621045756296e+00,-2.287709131676219698e+00
-4.111827048959085240e-02,-2.983252013207015274e+00,-2.468930542845214848e+00
-3.710924285551309848e-02,-2.987310273326595045e+00,-2.674244366394503469e+00
-3.308094852445448569e-02,-2.991413478305795515e+00,-2.870964747657625438e+00
-2.927375307333836274e-02,-2.995948303676388313e+00,-3.077283432879558855e+00
-2.536280236842713282e-02,-3.001105004206885418e+00,3.036069811209433311e+00
-2.293845566568367481e-02,-3.004879497885466044e+00,2.816455509818581060e+00
-2.067952473814428302e-02,-3.009744738172596801e+00,2.621399751154708913e+00
-1.817142353763033166e-02,-3.014571228612379361e+00,2.410669089330610415e+00
-1.626831172159688699e-02,-3.019222816136960752e+00,2.213425918439234419e+00
