x,y,theta
-8.025027881046677969e-01,-3.079685002317482656e+00,1.839211848181454556e+00
-8.033832511714379399e-01,-3.080968899434211927e+00,1.665244070353612438e+00
-8.052903769024900571e-01,-3.081917427584727864e+00,1.466149088325023220e+00
-8.068960760423705691e-01,-3.082624101470467171e+00,1.277281949275960837e+00
-8.084122095694536991e-01,-3.082850534805800180e+00,1.096477096411110352e+00
-8.099717467972161744e-01,-3.082499464680084511e+00,9.226460478325352321e-01
-7.438932842708984028e-01,-3.004114761201087003e+00,8.750437006596827327e-01
-6.753644658593127570e-01,-2.924454634596836300e+00,8.791683610047786868e-01
-6.097976214933634731e-01,-2.848177521937363732e+00,8.756959009876260636e-01
-5.666001556560295027e-01,-2.797349983586814748e+00,8.770621153689014404e-01
-4.981589627603221770e-01,-2.715782016457231496e+00,8.772280095407452016e-01
-4.778244757864940073e-01,-2.688982475210812684e+00,7.318391105638426541e-01
-4.789511572712450427e-01,-2.687528596773140599e+00,5.354980936143746151e-01
-4.802356709780323252e-01,-2.686518351242662472e+00,3.549196555494399385e-01
-4.813588123695846654e-01,-2.685278208350764917e+00,1.704788124527539528e-01
-4.822169111120471197e-01,-2.684082103873949965e+00,-9.261480349529303824e-03
-4.832759017977737437e-01,-2.682588245633493074e+00,-1.849557749617962710e-01
-4.837576837494153570e-01,-2.681174583794057931e+00,-3.653011417377984293e-01
-4.842587697481481324e-01,-2.680023960266315175e+00,-5.495771008853815864e-01
-4.842775763749472828e-01,-2.678720787905978007e+00,-7.325723078971079216e-01
-4.832886311290353065e-01,-2.678933768469533572e+00,-9.329000079328456652e-01
-4.214101432331210373e-01,-2.763217784982942238e+00,-9.376776975666196723e-01
-3.595758287825140953e-01,-2.846263227185920730e+00,-9.341953470551687122e-01
-2.986529690369029155e-01,-2.927339147467034053e+00,-9.336148881340192718e-01
-2.349427637596178953e-01,-3.011456847409687665e+00,-9.312984344171441053e-01
-1.850921320425540084e-01,-3.073002283338372997e+00,-1.097506563847377326e+00
-1.833706348651376605e-01,-3.072502272763567355e+00,-1.271174761063647685e+00
