x,y,theta
-1.164349693716493883e+00,-3.250097421478626902e+00,1.325022425268245874e+00
-1.167239087676356313e+00,-3.251261452814571129e+00,1.101477387003867214e+00
-1.170327118577573655e+00,-3.251178456116725179e+00,8.615054287292002178e-01
-1.173046992461562077e+00,-3.250774702483953948e+00,6.493258978257732128e-01
-1.175701074450824946e+00,-3.250085282103769568e+00,4.296401147466114567e-01
-1.178298714719081097e+00,-3.248517764861211354e+00,1.888689979290149590e-01
-1.180061862780563686e+00,-3.246443931496489466e+00,-2.854635918733345809e-02
-1.181290343714785696e+00,-3.244575042794108022e+00,-2.684716873724050656e-01
-1.182404072134828565e+00,-3.242719899652988680e+00,-4.798690642662570838e-01
-1.183138553507107282e+00,-3.240259719780856251e+00,-7.082521126538640077e-01
-1.143577693011142538e+00,-3.286005651823533213e+00,-8.605286139308315763e-01
-1.075854976622979686e+00,-3.366268523871716045e+00,-8.587836498442867894e-01
-1.006832970106908087e+00,-3.448492701812580385e+00,-8.584280842727673999e-01
-9.831510050194387507e-01,-3.479810997030007513e+00,-6.800417218691774401e-01
-9.830601233773768044e-01,-3.482693748485232721e+00,-4.955118907704720854e-01
-9.825157306942060575e-01,-3.485914619362957989e+00,-3.026357524058688742e-01
-9.815693034997345912e-01,-3.489253817615130870e+00,-1.263144670717238904e-01
-9.807824229177593001e-01,-3.492562183640676832e+00,4.890885975824564580e-02
-9.795790840838661806e-01,-3.495594459376452523e+00,2.249448914661185128e-01
-9.783280451530342869e-01,-3.498290713331098978e+00,4.039341022070512821e-01
-9.767513646774217406e-01,-3.500650235377163355e+00,5.815396899622654603e-01
-9.001587067836657186e-01,-3.441088329658549938e+00,7.010851269055735635e-01
-8.219574067943921092e-01,-3.377725763997021957e+00,6.992461000178751274e-01
-7.604390919395345172e-01,-3.326056935934036840e+00,5.399745016143904230e-01
-7.615958761055181547e-01,-3.326123369224335935e+00,3.467582810091974221e-01
-7.627628661992226222e-01,-3.325273633363571957e+00,1.552790983472280284e-01
-7.636155566605284939e-01,-3.324342492460984122e+00,-2.609583272203536836e-02
-7.644271302170994042e-01,-3.323393643260737385e+00,-2.122221509000646045e-01
-7.650970304474107309e-01,-3.322977954357491548e+00,-3.999572106398921467e-01
-7.656871322682625713e-01,-3.322484114889820095e+00,-5.767505572768659716e-01
