x,y,theta
-4.800616822395257222e-01,-1.679759340098701870e+00,-2.354363067496678674e+00
-5.526659170481581507e-01,-1.752399268252145204e+00,-2.346514719200910815e+00
-6.048145281984659283e-01,-1.808895473168010026e+00,-2.499588952099940364e+00
-6.039225011817593858e-01,-1.810846165382815176e+00,-2.682064572863588126e+00
-6.032886895460513044e-01,-1.813042729378159024e+00,-2.861246029360947851e+00
-6.026663127752327487e-01,-1.815349738970611693e+00,-3.046600195000552791e+00
-6.022297700142837940e-01,-1.817486929990894895e+00,3.055055601139494037e+00
-6.017901319085295908e-01,-1.820292275687122263e+00,2.868172198377553439e+00
-6.012689905837724780e-01,-1.822808663607118573e+00,2.671374236895018406e+00
-6.008846174779032268e-01,-1.825000694748761365e+00,2.485562228838185561e+00
-6.013438393171841589e-01,-1.827299741789016885e+00,2.304658023796154698e+00
-6.017038844246285212e-01,-1.829628244348805666e+00,2.119633907565979580e+00
-6.028037396480554477e-01,-1.831751788420882932e+00,1.922356621445753255e+00
-6.044296944225073798e-01,-1.833469080577041055e+00,1.732999286412164164e+00
-6.064589591568579907e-01,-1.834883416261757327e+00,1.553527732944767648e+00
-6.088092611466677795e-01,-1.835550434909574591e+00,1.370591366092483776e+00
-6.118172791653372355e-01,-1.836254242155060279e+00,1.156166229493713837e+00
-6.146638208178788476e-01,-1.835912322186594059e+00,9.737302549110534722e-01
-6.178153161419496220e-01,-1.835048411674527591e+00,7.751723305216614568e-01
-6.208029342424449259e-01,-1.833907665987775548e+00,5.918406308009706018e-01
-6.234296475066172238e-01,-1.832263411027994282e+00,4.121266613455445982e-01
-6.257359170660107273e-01,-1.830271255820828058e+00,2.257188908996929644e-01
-6.275974636538842466e-01,-1.828612575422624786e+00,1.502709232187047356e-02
-6.292291643744467589e-01,-1.826970918827978574e+00,-1.606808285576923900e-01
-6.308222660212416955e-01,-1.825397342647935517e+00,-3.424186839157765672e-01
-6.323012417319407996e-01,-1.823837285218705473e+00,-5.221965489530474569e-01
-6.337161452727452238e-01,-1.822167222310576040e+00,-7.076620189055338184e-01
-6.351567364453787334e-01,-1.820865603887639406e+00,-8.842041476317161752e-01
-6.361235247832691675e-01,-1.819186680903825293e+00,-1.062970832442491131e+00
-6.370517097829284658e-01,-1.817644993730857639e+00,-1.244453680715271959e+00
-6.372363411262519373e-01,-1.816344701981099430e+00,-1.428787318122881400e+00
-6.366592365163655787e-01,-1.815057060696485980e+00,-1.624855011376003855e+00
-6.355952581075371421e-01,-1.814763599066476552e+00,-1.811768785462503528e+00
-6.344158568107640672e-01,-1.814408731264813834e+00,-1.991694212815770637e+00
-6.335541337544472462e-01,-1.814718008951315298e+00,-2.167853465946518732e+00
-6.322854577829948308e-01,-1.815410500760198831e+00,-2.348105361958608306e+00
-6.310502917490049546e-01,-1.816954931846850974e+00,-2.535296901625043287e+00
-7.155061522819744502e-01,-1.870687483494308134e+00,-2.585986139189177191e+00
-8.027547371393766173e-01,-1.925256889829467966e+00,-2.581734332516347319e+00
-8.908209696777031894e-01,-1.980483767872842638e+00,-2.578405169663669838e+00
-9.785759842960073396e-01,-2.035885112628900373e+00,-2.576866479423110867e+00
-9.842743482975685465e-01,-2.036273866109284292e+00,-2.397192851875175279e+00
-9.855994544914291611e-01,-2.036973710422832706e+00,-2.211506197226783321e+00
-9.879475006865464648e-01,-2.037220245451857092e+00,-2.025686573308339788e+00
-9.903122626832012720e-01,-2.037833301179189149e+00,-1.844318535950524973e+00
-9.927529076745705838e-01,-2.040751518164473310e+00,-1.664679445842418781e+00
-9.950630712687065227e-01,-2.049740058891972083e+00,-1.482331070878376789e+00
-9.938431883080314222e-01,-2.069898007990071065e+00,-1.305823507750262458e+00
-9.635304178063616165e-01,-2.150865727074982914e+00,-1.181817728303644621e+00
-9.473571433113564533e-01,-2.223018022655531389e+00,-1.355935990670182001e+00
-9.423648518949035990e-01,-2.303480865934850463e+00,-1.532281154320078276e+00
-9.487271318987686719e-01,-2.370107985631328962e+00,-1.709131038835876693e+00
-9.592955332744537156e-01,-2.408371102391735352e+00,-1.882719469517716737e+00
-9.756804933239370259e-01,-2.443910495237524572e+00,-2.062665867217002180e+00
-9.981419842410416132e-01,-2.477547902541501923e+00,-2.239577415428053886e+00
-1.025839013200593675e+00,-2.507227604981649538e+00,-2.414611102097392159e+00
-1.069221587833728782e+00,-2.538557229751758459e+00,-2.589151907364666716e+00
-1.158988845536476520e+00,-2.589481119807830467e+00,-2.633790780643586515e+00
-1.216448642332225161e+00,-2.616652562304870866e+00,-2.810775962298440511e+00
-1.234618521283654902e+00,-2.622767470908368370e+00,-2.987560224798367692e+00
